Geography,Gender,HasCrCard,IsActiveMember,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,RowNumber,Exited
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,0,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,35097.82321762826,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,0,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.34894910024,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,10.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,0,1,1,850.0,92.0,10.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Germany,1,1,1,850.0,92.0,0.0,250898.09375,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Germany,0,1,1,350.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,0,0,850.0,92.0,0.0,250898.09375,1.0,199992.484375,11.579999923706055,1
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,0,0,1,850.0,18.0,0.0,250898.09375,4.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,10.0,250898.09375,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,0,1,850.0,18.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,250898.09375,4.0,199992.484375,199992.484375,0
Spain,1,0,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,0,1,1,350.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Germany,1,1,1,350.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Germany,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Germany,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,10.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,0,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,41.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,0,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,11.579999923706055,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,4.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,199989.79960355963,199992.484375,1
Spain,0,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,11.579999923706055,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,0,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,11.579999923706055,1
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,4.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,10.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Spain,1,1,1,850.0,92.0,10.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,0,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,0,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,197184.9292598821,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
Spain,1,1,1,850.0,18.0,0.0,250898.09375,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,0
Spain,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,1
Germany,1,1,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,0,1,850.0,92.0,0.0,0.0,1.0,199992.484375,199992.484375,0
Spain,1,1,1,850.0,18.0,0.0,0.0,1.0,11.579999923706055,199992.484375,1
